-50.00000	-50.00000	-46.20000	0.00000	0.00000	-45.00000	-0.066022928-0.000769755i	-0.003798107-0.000615236i	+0.036711333+0.002280799i	+0.168435783+0.001914037i	-0.020932525-0.000200692i	+0.040541606+0.001431152i	+0.013636162+0.000362750i	-0.076963506+0.000496984i	-0.021077427-0.000162755i	-0.003135883-0.000089309i	-0.000157469-0.000055835i	+0.001779972+0.000261620i	+0.008074995+0.000116313i	-0.001052671+0.000095223i	+0.002040608+0.000126715i	+0.000674655-0.000026880i	-0.003749007-0.000017660i	-0.001051237-0.000112924i
-25.00000	-50.00000	-46.20000	0.00000	0.00000	-45.00000	-0.088694366-0.001371878i	+0.000643620-0.000603649i	+0.039061263+0.002404889i	+0.198262736+0.001948089i	-0.039908720-0.000102238i	+0.043267981+0.001439441i	-0.061555612+0.000032845i	-0.060152866+0.000188107i	-0.032539994-0.000327625i	-0.004218031-0.000110199i	+0.000064786-0.000069766i	+0.001889735+0.000289572i	+0.009510793+0.000129372i	-0.001981949+0.000106736i	+0.002181967+0.000127785i	-0.002936876-0.000080083i	-0.002909173-0.000058814i	-0.001639407-0.000133687i
0.00000	-50.00000	-46.20000	0.00000	0.00000	-45.00000	-0.102134166-0.001998755i	+0.004525186-0.000509127i	+0.040202863+0.002426277i	+0.197679784+0.001518377i	-0.052740155+0.000010983i	+0.042953627+0.001374165i	-0.170923868-0.000533534i	-0.032862436-0.000230803i	-0.044060319-0.000450117i	-0.004859028-0.000122054i	+0.000255897-0.000077313i	+0.001942741+0.000304256i	+0.009490338+0.000119774i	-0.002605153+0.000101479i	+0.002165375+0.000129787i	-0.008188504-0.000159549i	-0.001549262-0.000119132i	-0.002238806-0.000134610i
50.00000	-50.00000	-46.20000	0.00000	0.00000	-45.00000	-0.078137035-0.002250721i	+0.008111542-0.000190347i	+0.038300947+0.002131967i	+0.092086749-0.000159783i	-0.053857673+0.000109098i	+0.033275694+0.001102700i	-0.293592669-0.001361240i	+0.019786605-0.000814210i	-0.058251846-0.000711492i	-0.003712325-0.000096529i	+0.000420487-0.000058865i	+0.001858276+0.000275706i	+0.004446129+0.000022970i	-0.002632041+0.000032686i	+0.001658931+0.000144913i	-0.014087810-0.000232657i	+0.001048343-0.000176798i	-0.002971289-0.000149240i
-50.00000	0.00000	-46.20000	0.00000	0.00000	-45.00000	-0.022849110-0.000276111i	-0.001143271-0.000279171i	+0.023306359+0.001381352i	+0.082605291+0.000865563i	-0.012612758-0.000096516i	+0.018902570+0.000686257i	-0.019676097+0.000078166i	-0.035142204+0.000162777i	-0.011651503-0.000043452i	-0.001080577-0.000037112i	-0.000044491-0.000022405i	+0.001135365+0.000153768i	+0.003962738+0.000054766i	-0.000628749+0.000045900i	+0.000952031+0.000056339i	-0.000933038-0.000037572i	-0.001702116-0.000025339i	-0.000587485-0.000046908i
0.00000	0.00000	-46.20000	0.00000	0.00000	-45.00000	-0.028501625-0.000581867i	+0.001459073-0.000238118i	+0.025029446+0.001442524i	+0.083439818+0.000644436i	-0.025632432-0.000036986i	+0.019302635+0.000673153i	-0.079633860-0.000219905i	-0.018480160-0.000102228i	-0.019589594-0.000152416i	-0.001349855-0.000042213i	+0.000083075-0.000025484i	+0.001218975+0.000166613i	+0.004009299+0.000046074i	-0.001260941+0.000041147i	+0.000970645+0.000061642i	-0.003813731-0.000078721i	-0.000873822-0.000057059i	-0.000996686-0.000057160i
50.00000	0.00000	-46.20000	0.00000	0.00000	-45.00000	-0.024208385-0.000720437i	+0.002964503-0.000128573i	+0.024147681+0.001335799i	+0.050021459+0.000107369i	-0.028609640+0.000011560i	+0.015905202+0.000569166i	-0.116646538-0.000476106i	+0.002790640-0.000328631i	-0.024663271-0.000264886i	-0.001144657-0.000036804i	+0.000154017-0.000021567i	+0.001177535+0.000158319i	+0.002413934+0.000013377i	-0.001397071+0.000018228i	+0.000793855+0.000065365i	-0.005596148-0.000096605i	+0.000171876-0.000072097i	-0.001255829-0.000067655i
-50.00000	50.00000	-46.20000	0.00000	0.00000	-45.00000	-0.009536188-0.000120491i	-0.000436385-0.000149690i	+0.014933336+0.000870464i	+0.044128233+0.000434154i	-0.007993892-0.000059716i	+0.009682894+0.000364198i	-0.018262082+0.000012541i	-0.018657390+0.000058251i	-0.006469176-0.000004616i	-0.000448709-0.000017922i	-0.000015769-0.000011159i	+0.000728371+0.000095441i	+0.002118430+0.000027303i	-0.000395507+0.000023930i	+0.000487801+0.000027509i	-0.000869456-0.000028702i	-0.000899124-0.000018480i	-0.000327636-0.000021929i
0.00000	50.00000	-46.20000	0.00000	0.00000	-45.00000	-0.010804625-0.000227889i	+0.000569234-0.000132616i	+0.015760941+0.000899707i	+0.041961307+0.000319138i	-0.014211883-0.000037849i	+0.009703843+0.000359886i	-0.041346233-0.000106046i	-0.011103208-0.000057166i	-0.009625464-0.000050716i	-0.000509118-0.000019068i	+0.000033171-0.000011766i	+0.000768996+0.000100893i	+0.002018277+0.000020865i	-0.000696610+0.000019922i	+0.000487831+0.000030728i	-0.001979265-0.000043646i	-0.000525152-0.000030486i	-0.000489922-0.000026897i
50.00000	50.00000	-46.20000	0.00000	0.00000	-45.00000	-0.009595984-0.000292373i	+0.001248173-0.000087386i	+0.015337756+0.000853419i	+0.028484670+0.000102973i	-0.016471736-0.000014701i	+0.008325952+0.000317527i	-0.055694950-0.000207757i	-0.001308145-0.000160073i	-0.011713842-0.000100014i	-0.000451307-0.000017354i	+0.000065411-0.000010370i	+0.000748595+0.000097443i	+0.001375202+0.000007027i	-0.000803320+0.000010615i	+0.000415839+0.000032360i	-0.002671083-0.000049475i	-0.000044467-0.000035515i	-0.000596243-0.000032084i
