-50.00000	-50.00000	-46.20000	0.00000	0.00000	-45.00000	+0.050650765+0.000615611i	+0.103765468+0.000736636i	-0.037078582-0.001512378i	+0.288792620-0.002654043i	-0.031789269+0.000883425i	-0.069430137-0.000856642i	-0.105616932+0.003020621i	-0.015079096+0.000314885i	-0.082517590-0.001054326i	+0.002288430+0.000045209i	+0.004873774+0.000054663i	-0.001849727+0.000033793i	+0.013227516-0.000011763i	-0.001572336+0.000174541i	-0.003498463+0.000139694i	-0.004810798-0.000071685i	-0.000672977-0.000103975i	-0.004095396-0.000136509i
-25.00000	-50.00000	-46.20000	0.00000	0.00000	-45.00000	+0.185532984+0.000513471i	+0.066196138+0.000508599i	-0.051778763-0.001678369i	+0.371027310-0.003137954i	-0.075798903+0.000997639i	-0.075641825-0.000890163i	-0.162714164+0.004799915i	-0.005091997-0.000366247i	-0.088878505-0.001321144i	+0.008460914+0.000035939i	+0.003068605+0.000136189i	-0.002601972+0.000106828i	+0.016998250-0.000027090i	-0.003670357+0.000219522i	-0.003819366+0.000180698i	-0.007430738-0.000078012i	-0.000178459-0.000144820i	-0.004401219-0.000177972i
0.00000	-50.00000	-46.20000	0.00000	0.00000	-45.00000	+0.324998677+0.000246822i	+0.021764488+0.000301292i	-0.064196332-0.001728891i	+0.394349747-0.003062318i	-0.105315995+0.000953396i	-0.075761419-0.000937282i	-0.207969427+0.006153483i	+0.004363607-0.000969803i	-0.091940826-0.001502550i	+0.014844725+0.000025379i	+0.000937879+0.000219752i	-0.003242083+0.000182484i	+0.018071239-0.000039244i	-0.005068024+0.000227711i	-0.003827236+0.000189287i	-0.009508040-0.000081250i	+0.000286441-0.000176081i	-0.004544842-0.000209156i
50.00000	-50.00000	-46.20000	0.00000	0.00000	-45.00000	+0.365199308-0.000462059i	-0.043745976-0.000114487i	-0.073312852-0.001790992i	+0.176723967-0.001006625i	-0.105154159+0.000342141i	-0.057784315-0.001210315i	-0.165520135+0.004732588i	+0.014125938-0.001356404i	-0.086114810-0.001332242i	+0.016706190-0.000011561i	-0.002157941+0.000228316i	-0.003698608+0.000187804i	+0.008124447-0.000063569i	-0.004998423+0.000078165i	-0.002890054+0.000053178i	-0.007565136-0.000066494i	+0.000738620-0.000141950i	-0.004263288-0.000173565i
-50.00000	0.00000	-46.20000	0.00000	0.00000	-45.00000	+0.050779109+0.000290324i	+0.048078878+0.000389577i	-0.017868511-0.000703045i	+0.137892842-0.001159433i	-0.019935755+0.000424838i	-0.030693722-0.000435889i	-0.034233646+0.001277030i	-0.005044509+0.000112823i	-0.049872954-0.000465540i	+0.002307465+0.000024084i	+0.002247590+0.000046585i	-0.000896428+0.000034167i	+0.006316531-0.000004476i	-0.000973539+0.000081294i	-0.001547089+0.000066216i	-0.001553157-0.000035857i	-0.000221599-0.000041477i	-0.002480952-0.000062768i
0.00000	0.00000	-46.20000	0.00000	0.00000	-45.00000	+0.127920872+0.000156024i	+0.018051688+0.000180285i	-0.026922181-0.000811474i	+0.149305575-0.001091006i	-0.047647665+0.000397548i	-0.031934495-0.000512787i	-0.049145806+0.001859715i	+0.000405464-0.000303004i	-0.054162898-0.000565268i	+0.005840169+0.000014321i	+0.000813174+0.000090294i	-0.001358442+0.000073551i	+0.006846005-0.000018794i	-0.002282980+0.000081186i	-0.001608220+0.000066439i	-0.002238201-0.000037309i	+0.000044213-0.000052544i	-0.002692106-0.000074842i
50.00000	0.00000	-46.20000	0.00000	0.00000	-45.00000	+0.151111501-0.000080207i	-0.011291638-0.000025652i	-0.030775372-0.000836730i	+0.088795091-0.000502506i	-0.053447785+0.000198427i	-0.026087594-0.000584295i	-0.044377137+0.001624507i	+0.004158493-0.000528937i	-0.051778877-0.000536044i	+0.006909972-0.000000856i	-0.000574559+0.000097482i	-0.001552302+0.000079286i	+0.004081848-0.000028875i	-0.002539066+0.000038342i	-0.001305239+0.000027751i	-0.002020678-0.000033049i	+0.000221806-0.000047731i	-0.002574131-0.000068969i
-50.00000	50.00000	-46.20000	0.00000	0.00000	-45.00000	+0.033644917+0.000144081i	+0.025934478+0.000230816i	-0.009208036-0.000363187i	+0.071195385-0.000578205i	-0.012679632+0.000221559i	-0.015077933-0.000242159i	-0.013510494+0.000617694i	-0.002216157+0.000049835i	-0.030735322-0.000235995i	+0.001530276+0.000013705i	+0.001207861+0.000031218i	-0.000463568+0.000023562i	+0.003262461-0.000001590i	-0.000613672+0.000040333i	-0.000759872+0.000033584i	-0.000610332-0.000019577i	-0.000096000-0.000020561i	-0.001528959-0.000034348i
0.00000	50.00000	-46.20000	0.00000	0.00000	-45.00000	+0.061936109+0.000081197i	+0.012678645+0.000124251i	-0.012758765-0.000411116i	+0.070320151-0.000507931i	-0.025192530+0.000198269i	-0.015300190-0.000283086i	-0.016985949+0.000778753i	-0.000265691-0.000124368i	-0.032662654-0.000267712i	+0.002826709+0.000008851i	+0.000576576+0.000046294i	-0.000644329+0.000036926i	+0.003226319-0.000009178i	-0.001203108+0.000035897i	-0.000769526+0.000029530i	-0.000769749-0.000020106i	-0.000001088-0.000023350i	-0.001624704-0.000037531i
50.00000	50.00000	-46.20000	0.00000	0.00000	-45.00000	+0.073380776-0.000015815i	-0.001553154+0.000016028i	-0.014540496-0.000424532i	+0.047734252-0.000282987i	-0.029643964+0.000115691i	-0.013073780-0.000311715i	-0.016110249+0.000716898i	+0.001314664-0.000243519i	-0.031615927-0.000260162i	+0.003354418+0.000001444i	-0.000096411+0.000049985i	-0.000734062+0.000040071i	+0.002195298-0.000014193i	-0.001406592+0.000019490i	-0.000654104+0.000014835i	-0.000730145-0.000018477i	+0.000074270-0.000022211i	-0.001572774-0.000036087i
