0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.147972029+0.000012601i	+0.010072159+0.000105030i	+0.034008849+0.001643590i	-0.048003489-0.000152656i	-0.067412996-0.000005404i	-0.006658568-0.001392411i	-0.028073177+0.000019171i	+0.000426775-0.000155105i	-0.109595801-0.000027932i	+0.003694069+0.000000713i	+0.000227555-0.000000474i	+0.000534281-0.000000267i	-0.001204600-0.000000595i	-0.001397044-0.000000141i	-0.000142664+0.000000043i	-0.000713246-0.000000566i	-0.000006571+0.000000184i	-0.001543318-0.000000124i
-50.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.109016226+0.000016432i	-0.021046944+0.000144067i	+0.027482073+0.001483491i	-0.079593005-0.000214386i	-0.059055689+0.000026687i	-0.012283876-0.001264273i	-0.021476592-0.000002499i	+0.002861977-0.000108069i	-0.098149435-0.000065439i	+0.002726462+0.000000178i	-0.000431514+0.000000302i	+0.000437467-0.000000201i	-0.001981595-0.000001055i	-0.001216580-0.000000409i	-0.000214726+0.000000120i	-0.000549343-0.000000545i	+0.000051830+0.000000145i	-0.001382957-0.000000219i
-48.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.110937115+0.000016450i	-0.019894859+0.000143462i	+0.027803210+0.001493363i	-0.079158642-0.000213841i	-0.059783612+0.000025842i	-0.012158336-0.001272162i	-0.021798403-0.000001958i	+0.002777919-0.000110681i	-0.098770819-0.000064728i	+0.002774288+0.000000206i	-0.000407041+0.000000288i	+0.000442278-0.000000217i	-0.001971087-0.000001075i	-0.001231994-0.000000403i	-0.000213309+0.000000108i	-0.000557454-0.000000524i	+0.000049716+0.000000135i	-0.001391719-0.000000224i
-46.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.112849813+0.000016470i	-0.018726646+0.000142641i	+0.028122471+0.001502923i	-0.078662083-0.000213472i	-0.060486447+0.000025044i	-0.012025040-0.001279848i	-0.022118724-0.000001290i	+0.002692238-0.000113225i	-0.099383501-0.000064005i	+0.002821889+0.000000218i	-0.000382236+0.000000258i	+0.000447076-0.000000212i	-0.001959020-0.000001057i	-0.001246770-0.000000385i	-0.000211763+0.000000123i	-0.000565484-0.000000555i	+0.000047593+0.000000174i	-0.001400361-0.000000220i
-44.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.114743642+0.000016682i	-0.017545058+0.000141831i	+0.028437298+0.001512315i	-0.078100160-0.000212696i	-0.061159462+0.000024133i	-0.011882959-0.001287197i	-0.022436315-0.000000647i	+0.002604866-0.000115741i	-0.099982823-0.000063076i	+0.002869028+0.000000256i	-0.000357158+0.000000219i	+0.000451820-0.000000228i	-0.001945344-0.000001052i	-0.001261043-0.000000388i	-0.000210103+0.000000116i	-0.000573492-0.000000537i	+0.000045378+0.000000138i	-0.001408808-0.000000214i
-42.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.116625111+0.000017125i	-0.016348945+0.000140856i	+0.028749432+0.001521593i	-0.077474024-0.000211872i	-0.061805439+0.000023079i	-0.011732958-0.001294548i	-0.022752160-0.000000040i	+0.002515709-0.000118164i	-0.100573374-0.000062483i	+0.002915846+0.000000304i	-0.000331757+0.000000188i	+0.000456491-0.000000184i	-0.001930074-0.000001033i	-0.001274732-0.000000385i	-0.000208370+0.000000089i	-0.000581433-0.000000536i	+0.000043176+0.000000140i	-0.001417114-0.000000202i
-40.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.118483247+0.000017101i	-0.015141029+0.000139814i	+0.029056653+0.001530544i	-0.076779329-0.000211039i	-0.062419890+0.000021907i	-0.011574069-0.001301595i	-0.023064651+0.000000622i	+0.002425115-0.000120576i	-0.101149636-0.000062017i	+0.002962092+0.000000291i	-0.000306097+0.000000184i	+0.000461121-0.000000226i	-0.001913096-0.000001015i	-0.001287758-0.000000333i	-0.000206442+0.000000109i	-0.000589256-0.000000550i	+0.000040933+0.000000160i	-0.001425212-0.000000206i
-38.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.120321448+0.000017327i	-0.013921470+0.000138769i	+0.029360094+0.001539230i	-0.076017182-0.000209697i	-0.063004467+0.000020911i	-0.011407159-0.001308434i	-0.023373750+0.000001326i	+0.002333252-0.000122902i	-0.101714469-0.000060978i	+0.003007799+0.000000330i	-0.000280218+0.000000116i	+0.000465653-0.000000240i	-0.001894427-0.000001015i	-0.001300140-0.000000309i	-0.000204426+0.000000095i	-0.000597009-0.000000538i	+0.000038662+0.000000178i	-0.001433171-0.000000195i
-36.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.122137590+0.000017240i	-0.012690054+0.000137559i	+0.029659554+0.001547619i	-0.075185355-0.000208389i	-0.063558043+0.000019762i	-0.011231568-0.001315079i	-0.023679507+0.000002085i	+0.002239890-0.000125229i	-0.102267335-0.000059924i	+0.003052963+0.000000358i	-0.000254105+0.000000103i	+0.000470110-0.000000229i	-0.001874098-0.000001021i	-0.001311962-0.000000307i	-0.000202262+0.000000102i	-0.000604691-0.000000540i	+0.000036364+0.000000175i	-0.001440934-0.000000203i
-34.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.123925679+0.000017363i	-0.011449380+0.000136376i	+0.029954042+0.001555770i	-0.074282831-0.000206931i	-0.064078551+0.000018573i	-0.011047359-0.001321562i	-0.023980582+0.000002825i	+0.002145204-0.000127465i	-0.102806120-0.000059028i	+0.003097411+0.000000368i	-0.000227786+0.000000082i	+0.000474546-0.000000248i	-0.001851941-0.000000970i	-0.001323023-0.000000322i	-0.000200003+0.000000096i	-0.000612214-0.000000550i	+0.000034043+0.000000143i	-0.001448487-0.000000180i
-32.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.125684990+0.000017299i	-0.010201871+0.000135156i	+0.030244007+0.001563518i	-0.073312485-0.000205307i	-0.064566374+0.000017401i	-0.010855089-0.001327758i	-0.024277282+0.000003572i	+0.002049384-0.000129670i	-0.103332194-0.000057830i	+0.003141172+0.000000397i	-0.000201317+0.000000036i	+0.000478842-0.000000267i	-0.001828136-0.000000946i	-0.001333447-0.000000287i	-0.000197608+0.000000075i	-0.000619611-0.000000556i	+0.000031679+0.000000135i	-0.001455893-0.000000176i
-30.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.127411794+0.000017448i	-0.008946174+0.000133671i	+0.030528443+0.001571071i	-0.072268717-0.000203356i	-0.065019317+0.000016112i	-0.010653922-0.001333682i	-0.024568650+0.000004427i	+0.001952229-0.000131772i	-0.103842902-0.000056739i	+0.003184101+0.000000415i	-0.000174716-0.000000000i	+0.000483100-0.000000231i	-0.001802488-0.000000958i	-0.001343093-0.000000276i	-0.000195094+0.000000094i	-0.000626901-0.000000550i	+0.000029380+0.000000147i	-0.001463054-0.000000181i
-28.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.129107622+0.000017368i	-0.007682678+0.000132291i	+0.030807774+0.001578394i	-0.071152582-0.000201324i	-0.065438762+0.000014846i	-0.010444425-0.001339477i	-0.024855106+0.000005231i	+0.001854369-0.000133812i	-0.104340843-0.000055485i	+0.003226216+0.000000461i	-0.000147925-0.000000013i	+0.000487258-0.000000250i	-0.001775081-0.000000938i	-0.001352131-0.000000259i	-0.000192438+0.000000095i	-0.000634041-0.000000557i	+0.000026965+0.000000162i	-0.001470057-0.000000173i
-26.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.130770111+0.000017178i	-0.006413737+0.000130818i	+0.031082389+0.001585356i	-0.069965437-0.000198939i	-0.065824153+0.000013477i	-0.010226453-0.001345028i	-0.025136107+0.000006095i	+0.001755303-0.000135911i	-0.104825489-0.000054077i	+0.003267553+0.000000468i	-0.000121042-0.000000076i	+0.000491324-0.000000250i	-0.001745895-0.000000930i	-0.001360393-0.000000241i	-0.000189665+0.000000105i	-0.000641026-0.000000570i	+0.000024607+0.000000156i	-0.001476829-0.000000159i
-24.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.132387521+0.000017205i	-0.005141469+0.000129201i	+0.031349281+0.001591928i	-0.068703513-0.000196859i	-0.066170947+0.000012115i	-0.009999847-0.001350291i	-0.025410056+0.000006949i	+0.001655419-0.000137826i	-0.105291364-0.000052848i	+0.003307743+0.000000484i	-0.000094085-0.000000094i	+0.000495301-0.000000264i	-0.001714873-0.000000886i	-0.001367885-0.000000239i	-0.000186791+0.000000081i	-0.000647821-0.000000540i	+0.000022201+0.000000158i	-0.001483360-0.000000166i
-22.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.133967381+0.000016848i	-0.003865870+0.000127459i	+0.031611653+0.001598214i	-0.067370854-0.000194141i	-0.066482927+0.000010689i	-0.009765178-0.001355295i	-0.025677331+0.000007826i	+0.001554894-0.000139661i	-0.105743564-0.000051226i	+0.003346966+0.000000502i	-0.000067081-0.000000108i	+0.000499171-0.000000270i	-0.001682077-0.000000883i	-0.001374636-0.000000220i	-0.000183775+0.000000088i	-0.000654461-0.000000568i	+0.000019788+0.000000175i	-0.001489708-0.000000171i
-20.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.135505933+0.000016732i	-0.002587345+0.000125833i	+0.031867047+0.001604167i	-0.065964651-0.000191172i	-0.066758711+0.000009353i	-0.009522172-0.001359984i	-0.025938729+0.000008793i	+0.001453478-0.000141481i	-0.106181571-0.000049561i	+0.003385147+0.000000546i	-0.000040026-0.000000180i	+0.000502957-0.000000257i	-0.001647485-0.000000861i	-0.001380654-0.000000241i	-0.000180591+0.000000079i	-0.000660961-0.000000567i	+0.000017402+0.000000166i	-0.001495858-0.000000150i
-18.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.136992390+0.000016377i	-0.001309751+0.000124028i	+0.032114652+0.001609639i	-0.064485896-0.000188056i	-0.066995167+0.000007913i	-0.009271039-0.001364588i	-0.026191282+0.000009701i	+0.001351796-0.000143204i	-0.106599590-0.000047697i	+0.003422053+0.000000553i	-0.000012977-0.000000211i	+0.000506596-0.000000260i	-0.001611048-0.000000835i	-0.001385830-0.000000187i	-0.000177323+0.000000083i	-0.000667201-0.000000565i	+0.000014983+0.000000157i	-0.001501675-0.000000175i
-16.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.138436697+0.000016107i	-0.000031196+0.000122156i	+0.032356980+0.001614955i	-0.062936552-0.000184836i	-0.067196370+0.000006414i	-0.009011695-0.001368834i	-0.026437100+0.000010723i	+0.001249404-0.000144836i	-0.107004905-0.000045968i	+0.003457863+0.000000576i	+0.000014070-0.000000216i	+0.000510209-0.000000253i	-0.001572885-0.000000787i	-0.001390315-0.000000210i	-0.000173948+0.000000067i	-0.000673279-0.000000570i	+0.000012553+0.000000140i	-0.001507329-0.000000153i
-14.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.139826991+0.000015775i	+0.001246761+0.000120266i	+0.032590803+0.001619854i	-0.061312073-0.000181497i	-0.067357745+0.000004966i	-0.008744101-0.001372746i	-0.026674037+0.000011663i	+0.001146666-0.000146370i	-0.107390518-0.000044099i	+0.003492381+0.000000590i	+0.000041089-0.000000270i	+0.000513615-0.000000253i	-0.001532855-0.000000774i	-0.001393940-0.000000172i	-0.000170441+0.000000067i	-0.000679111-0.000000582i	+0.000010109+0.000000185i	-0.001512716-0.000000134i
-12.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.141164279+0.000015592i	+0.002519742+0.000118305i	+0.032817785+0.001624438i	-0.059621834-0.000178207i	-0.067481738+0.000003386i	-0.008469244-0.001376457i	-0.026902206+0.000012685i	+0.001043834-0.000147865i	-0.107759733-0.000042083i	+0.003525540+0.000000607i	+0.000068027-0.000000271i	+0.000516955-0.000000260i	-0.001491231-0.000000743i	-0.001396798-0.000000196i	-0.000166839+0.000000079i	-0.000684719-0.000000578i	+0.000007710+0.000000175i	-0.001517862-0.000000154i
-10.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.142451051+0.000015102i	+0.003794283+0.000116188i	+0.033037751+0.001628599i	-0.057854171-0.000174581i	-0.067567540+0.000001792i	-0.008185423-0.001379873i	-0.027122183+0.000013689i	+0.000940434-0.000149264i	-0.108112439-0.000040255i	+0.003557453+0.000000618i	+0.000094949-0.000000308i	+0.000520154-0.000000267i	-0.001447659-0.000000741i	-0.001398862-0.000000181i	-0.000163060+0.000000071i	-0.000690131-0.000000552i	+0.000005283+0.000000198i	-0.001522780-0.000000141i
-8.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.143671533+0.000014705i	+0.005059223+0.000114061i	+0.033247598+0.001632291i	-0.056022028-0.000170602i	-0.067612592+0.000000209i	-0.007894801-0.001382936i	-0.027331261+0.000014721i	+0.000837324-0.000150577i	-0.108443216-0.000038081i	+0.003587657+0.000000637i	+0.000121709-0.000000346i	+0.000523230-0.000000272i	-0.001402469-0.000000683i	-0.001400103-0.000000177i	-0.000159224+0.000000055i	-0.000695244-0.000000584i	+0.000002898+0.000000190i	-0.001527363-0.000000150i
-6.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.144844676+0.000014059i	+0.006322019+0.000111958i	+0.033452863+0.001635719i	-0.054122541-0.000166484i	-0.067623020-0.000001358i	-0.007596969-0.001385884i	-0.027532101+0.000015843i	+0.000734137-0.000151860i	-0.108762258-0.000035818i	+0.003616725+0.000000652i	+0.000148368-0.000000400i	+0.000526254-0.000000266i	-0.001355632-0.000000668i	-0.001400565-0.000000181i	-0.000155261+0.000000075i	-0.000700150-0.000000571i	+0.000000504+0.000000200i	-0.001531782-0.000000132i
-4.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.145946922+0.000013493i	+0.007578676+0.000109694i	+0.033646326+0.001638649i	-0.052148624-0.000162282i	-0.067590249-0.000002934i	-0.007290377-0.001388375i	-0.027721962+0.000016927i	+0.000630778-0.000152985i	-0.109056324-0.000033399i	+0.003644009+0.000000700i	+0.000174903-0.000000401i	+0.000529026-0.000000264i	-0.001306926-0.000000657i	-0.001400184-0.000000185i	-0.000151153+0.000000072i	-0.000704771-0.000000558i	-0.000001902+0.000000170i	-0.001535862-0.000000137i
-2.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.146992325+0.000012996i	+0.008825067+0.000107416i	+0.033833614+0.001641272i	-0.050119611-0.000157761i	-0.067522785-0.000004559i	-0.006978550-0.001390689i	-0.027902042+0.000018100i	+0.000528137-0.000154099i	-0.109336478-0.000030793i	+0.003669872+0.000000676i	+0.000201227-0.000000436i	+0.000531773-0.000000262i	-0.001256865-0.000000623i	-0.001399061-0.000000168i	-0.000146961+0.000000042i	-0.000709134-0.000000588i	-0.000004266+0.000000176i	-0.001539731-0.000000122i
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.147971807+0.000012248i	+0.010066911+0.000105058i	+0.034011829+0.001643490i	-0.048017295-0.000153178i	-0.067414491-0.000006163i	-0.006658295-0.001392620i	-0.028071004+0.000019186i	+0.000425424-0.000155106i	-0.109595807-0.000028257i	+0.003694061+0.000000708i	+0.000227434-0.000000485i	+0.000534334-0.000000255i	-0.001204953-0.000000572i	-0.001397084-0.000000168i	-0.000142651+0.000000052i	-0.000713181-0.000000573i	-0.000006626+0.000000204i	-0.001543326-0.000000116i
2.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.148882696+0.000011602i	+0.011296067+0.000102665i	+0.034180317+0.001645270i	-0.045858977-0.000148628i	-0.067268420-0.000007806i	-0.006332312-0.001394305i	-0.028229063+0.000020287i	+0.000323403-0.000155946i	-0.109835639-0.000025615i	+0.003716542+0.000000729i	+0.000253395-0.000000533i	+0.000536750-0.000000286i	-0.001151664-0.000000533i	-0.001394301-0.000000189i	-0.000138263+0.000000047i	-0.000716995-0.000000607i	-0.000008943+0.000000185i	-0.001546614-0.000000129i
4.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.149730175+0.000010945i	+0.012515696+0.000100188i	+0.034341413+0.001646784i	-0.043641544-0.000143633i	-0.067085936-0.000009564i	-0.005999688-0.001395711i	-0.028376385+0.000021467i	+0.000221725-0.000156791i	-0.110058779-0.000022863i	+0.003737464+0.000000715i	+0.000279128-0.000000504i	+0.000539029-0.000000262i	-0.001096950-0.000000491i	-0.001390797-0.000000162i	-0.000133756+0.000000035i	-0.000720488-0.000000611i	-0.000011252+0.000000177i	-0.001549694-0.000000147i
6.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+0.150501198+0.000010159i	+0.013725146+0.000097637i	+0.034490884+0.001647803i	-0.041359443-0.000138645i	-0.066861875-0.000011259i	-0.005659965-0.001396655i	-0.028511152+0.000022613i	+0.000120463-0.000157513i	-0.110257557-0.000020001i	+0.003756453+0.000000744i	+0.000304622-0.000000560i	+0.000541185-0.000000268i	-0.001040559-0.000000460i	-0.001386413-0.000000198i	-0.000129148+0.000000045i	-0.000723694-0.000000580i	-0.000013550+0.000000195i	-0.001552401-0.000000099i
